Platform,Run,SRA_Sample,Instrument,LibraryLayout,Assay_Type,LibrarySelection,LibrarySource,Organism,geo_loc_name,host,host_disease,Consent,LibType
ILLUMINA,ERR4206117,ERS4627658,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205382,ERS4626931,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205353,ERS4626903,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204492,ERS4626084,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206733,ERS4628261,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11903415,SRS6752452,Illumina MiniSeq,PAIRED,Targeted-Capture,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Canada: Toronto,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783622,SRS6655019,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783609,SRS6655032,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783611,SRS6655030,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205575,ERS4627124,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11772651,SRS6645414,Illumina MiSeq,PAIRED,Targeted-Capture,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207369,ERS4626492,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783575,SRS6655066,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205439,ERS4626988,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783576,SRS6655065,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205028,ERS4626617,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206114,ERS4627655,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11772663,SRS6645412,Illumina MiSeq,PAIRED,Targeted-Capture,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:Minnesota,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205392,ERS4626941,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206809,ERS4628338,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205789,ERS4627334,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208556,ERS4630010,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208761,ERS4630210,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204831,ERS4626423,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206263,ERS4627803,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205464,ERS4627014,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4316795,ERS4801495,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316392,ERS4801101,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316686,ERS4801455,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316516,ERS4801210,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4326275,ERS4802385,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4296986,ERS4773521,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4326292,ERS4802355,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316363,ERS4801097,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4296994,ERS4773447,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316709,ERS4801453,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317471,ERS4802100,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317399,ERS4802070,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317590,ERS4802231,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316359,ERS4801135,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316401,ERS4801118,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316651,ERS4801334,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317835,ERS4802711,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316816,ERS4801488,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316658,ERS4801340,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315133,ERS4799948,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4329091,ERS4809563,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4297008,ERS4773530,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317563,ERS4802196,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317819,ERS4802563,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317571,ERS4802347,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4321689,ERS4802686,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316437,ERS4801043,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317423,ERS4802058,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316517,ERS4801163,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316579,ERS4801344,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317813,ERS4802610,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4296976,ERS4773523,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317767,ERS4802584,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317715,ERS4802552,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4327772,ERS4808621,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316345,ERS4801052,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4296974,ERS4773458,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317559,ERS4802500,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316665,ERS4801304,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315051,ERS4799892,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317746,ERS4802713,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315056,ERS4799902,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317498,ERS4802269,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317591,ERS4802307,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316757,ERS4801431,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316719,ERS4801351,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316470,ERS4801176,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317390,ERS4801524,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317511,ERS4802110,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4321687,ERS4802646,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316642,ERS4801357,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315138,ERS4799978,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317565,ERS4802331,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316700,ERS4801293,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317422,ERS4802142,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317823,ERS4802792,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317832,ERS4802786,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4288666,ERS4773539,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316583,ERS4801314,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316422,ERS4801185,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4329190,ERS4809579,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316691,ERS4801324,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315059,ERS4799901,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316373,ERS4801110,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317554,ERS4802218,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316728,ERS4801400,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317779,ERS4802592,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317641,ERS4802763,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316760,ERS4801445,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4321690,ERS4802643,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316585,ERS4801384,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317460,ERS4802248,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316386,ERS4801062,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316523,ERS4801162,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316649,ERS4801291,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317631,ERS4802724,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4315130,ERS4799959,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4296967,ERS4773505,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317361,ERS4801462,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317264,ERS4801517,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317466,ERS4802099,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4320138,ERS4802470,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316284,ERS4800956,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316419,ERS4801064,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316323,ERS4801048,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317780,ERS4802729,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317615,ERS4802702,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316275,ERS4801025,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4326756,ERS4802121,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4329162,ERS4809610,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316697,ERS4801353,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316749,ERS4801566,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316260,ERS4801013,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317526,ERS4802056,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316440,ERS4801191,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4327140,ERS4808564,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4317378,ERS4801535,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4326299,ERS4802417,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316818,ERS4801464,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,ERR4316423,ERS4801095,Illumina MiSeq,PAIRED,WGA,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: WGA of VIRAL RNA
ILLUMINA,SRR11393704,SRS6357438,Illumina MiSeq,PAIRED,WGS,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11528307,SRS6465773,Illumina MiniSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Canada,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11528306,SRS6465774,Illumina MiniSeq,PAIRED,WGS,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Canada,Homo sapiens,COVID-19,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11587600,SRS6517448,Illumina MiSeq,PAIRED,WGS,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: New York,Panthera tigris jacksoni,Severe acute respiratory syndrome coronavirus 2,public,PE: WGS of VIRAL RNA
ILLUMINA,SRR11587601,SRS6517448,Illumina MiSeq,PAIRED,WGS,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: New York,Panthera tigris jacksoni,Severe acute respiratory syndrome coronavirus 2,public,PE: WGS of VIRAL RNA
